,date,state,fips,cases,deaths,month
6344,2020-06-26,Colorado,8,31780,1673,6
6345,2020-06-26,Connecticut,9,46059,4307,6
6346,2020-06-26,Delaware,10,11017,507,6
6347,2020-06-26,District of Columbia,11,10185,546,6
6348,2020-06-26,Florida,12,122952,3365,6
6349,2020-06-26,Georgia,13,69542,2727,6
6350,2020-06-26,Guam,66,1217,6,6
6351,2020-06-26,Hawaii,15,850,17,6
6352,2020-06-26,Idaho,16,5149,91,6
6353,2020-06-26,Illinois,17,141812,7059,6
6442,2020-06-27,Vermont,50,1200,56,6
6443,2020-06-27,Virgin Islands,78,81,6,6
6444,2020-06-27,Virginia,51,61247,1724,6
6613,2020-06-30,Wyoming,56,1487,20,6
6587,2020-06-30,Nebraska,31,19194,279,6
6588,2020-06-30,Nevada,32,18582,507,6
6589,2020-06-30,New Hampshire,33,5782,371,6
6590,2020-06-30,New Jersey,34,173521,15035,6
6591,2020-06-30,New Mexico,35,12147,497,6
6592,2020-06-30,New York,36,398142,31776,6
6593,2020-06-30,North Carolina,37,65062,1362,6
6594,2020-06-30,North Dakota,38,3585,88,6
6595,2020-06-30,Northern Mariana Islands,69,30,2,6
6596,2020-06-30,Ohio,39,51789,2863,6
6597,2020-06-30,Oklahoma,40,13757,387,6
6598,2020-06-30,Oregon,41,8695,210,6
6599,2020-06-30,Pennsylvania,42,91226,6695,6
6600,2020-06-30,Puerto Rico,72,7465,153,6
6601,2020-06-30,Rhode Island,44,16813,950,6
6602,2020-06-30,South Carolina,45,36399,739,6
6603,2020-06-30,South Dakota,46,6764,91,6
6604,2020-06-30,Tennessee,47,42815,597,6
6605,2020-06-30,Texas,48,166703,2482,6
6606,2020-06-30,Utah,49,22364,172,6
6607,2020-06-30,Vermont,50,1208,56,6
6608,2020-06-30,Virgin Islands,78,90,6,6
6609,2020-06-30,Virginia,51,62787,1763,6
6610,2020-06-30,Washington,53,34541,1333,6
6611,2020-06-30,West Virginia,54,2904,93,6
6586,2020-06-30,Montana,30,967,22,6
6585,2020-06-30,Missouri,29,22275,1037,6
6584,2020-06-30,Mississippi,28,27248,1073,6
6570,2020-06-30,Guam,66,1228,6,6
6559,2020-06-30,Alabama,1,38045,950,6
6560,2020-06-30,Alaska,2,1132,12,6
6561,2020-06-30,Arizona,4,79399,1645,6
6562,2020-06-30,Arkansas,5,20777,270,6
6563,2020-06-30,California,6,232153,6083,6
6564,2020-06-30,Colorado,8,32698,1690,6
6565,2020-06-30,Connecticut,9,46514,4322,6
6566,2020-06-30,Delaware,10,11474,509,6
6567,2020-06-30,District of Columbia,11,10327,551,6
6568,2020-06-30,Florida,12,152426,3504,6
6569,2020-06-30,Georgia,13,77280,2758,6
6571,2020-06-30,Hawaii,15,901,18,6
6583,2020-06-30,Minnesota,27,36338,1476,6
6572,2020-06-30,Idaho,16,6124,92,6
6573,2020-06-30,Illinois,17,144661,7136,6
6574,2020-06-30,Indiana,18,46740,2640,6
6575,2020-06-30,Iowa,19,29152,717,6
6576,2020-06-30,Kansas,20,14629,276,6
6577,2020-06-30,Kentucky,21,15916,588,6
6578,2020-06-30,Louisiana,22,58203,3221,6
6579,2020-06-30,Maine,23,3253,105,6
6580,2020-06-30,Maryland,24,68152,3190,6
6581,2020-06-30,Massachusetts,25,108882,8054,6
6582,2020-06-30,Michigan,26,70850,6197,6
6612,2020-06-30,Wisconsin,55,31723,793,6
6889,2020-06-07,Alabama,1,44878,1007,6
6445,2020-06-27,Washington,53,33031,1311,6
6890,2020-06-07,Alaska,2,1401,14,6
6919,2020-06-07,New Hampshire,33,5914,382,6
6920,2020-06-07,New Jersey,34,175467,15229,6
6921,2020-06-07,New Mexico,35,13507,515,6
6922,2020-06-07,New York,36,402338,31911,6
6923,2020-06-07,North Carolina,37,74930,1424,6
6924,2020-06-07,North Dakota,38,3858,89,6
6925,2020-06-07,Northern Mariana Islands,69,31,2,6
6926,2020-06-07,Ohio,39,57956,2927,6
6927,2020-06-07,Oklahoma,40,16362,399,6
6928,2020-06-07,Oregon,41,10413,218,6
6929,2020-06-07,Pennsylvania,42,95187,6798,6
6930,2020-06-07,Puerto Rico,72,8585,155,6
6931,2020-06-07,Rhode Island,44,16991,960,6
6932,2020-06-07,South Carolina,45,46380,827,6
6933,2020-06-07,South Dakota,46,7105,97,6
6934,2020-06-07,Tennessee,47,51509,646,6
6935,2020-06-07,Texas,48,209350,2726,6
6936,2020-06-07,Utah,49,25653,190,6
6937,2020-06-07,Vermont,50,1251,56,6
6938,2020-06-07,Virgin Islands,78,116,6,6
6939,2020-06-07,Virginia,51,66102,1853,6
6940,2020-06-07,Washington,53,38517,1370,6
6941,2020-06-07,West Virginia,54,3442,95,6
6942,2020-06-07,Wisconsin,55,35318,805,6
6943,2020-06-07,Wyoming,56,1675,20,6
6918,2020-06-07,Nevada,32,22930,537,6
6917,2020-06-07,Nebraska,31,20052,286,6
6916,2020-06-07,Montana,30,1249,23,6
6902,2020-06-07,Idaho,16,8222,94,6
6891,2020-06-07,Arizona,4,101542,1832,6
6892,2020-06-07,Arkansas,5,24253,292,6
6893,2020-06-07,California,6,277869,6452,6
6894,2020-06-07,Colorado,8,34316,1704,6
6895,2020-06-07,Connecticut,9,46976,4338,6
6896,2020-06-07,Delaware,10,12293,512,6
6897,2020-06-07,District of Columbia,11,10515,561,6
6898,2020-06-07,Florida,12,206439,3777,6
6899,2020-06-07,Georgia,13,91015,2829,6
6900,2020-06-07,Guam,66,1270,6,6
6901,2020-06-07,Hawaii,15,1012,19,6
6903,2020-06-07,Illinois,17,149428,7250,6
6915,2020-06-07,Missouri,29,24850,1068,6
6904,2020-06-07,Indiana,18,49560,2698,6
6905,2020-06-07,Iowa,19,31764,725,6
6906,2020-06-07,Kansas,20,17082,288,6
6907,2020-06-07,Kentucky,21,17464,621,6
6908,2020-06-07,Louisiana,22,66435,3296,6
6909,2020-06-07,Maine,23,3423,109,6
6910,2020-06-07,Maryland,24,70497,3246,6
6911,2020-06-07,Massachusetts,25,110137,8198,6
6912,2020-06-07,Michigan,26,73403,6225,6
6913,2020-06-07,Minnesota,27,38606,1511,6
6914,2020-06-07,Mississippi,28,31257,1114,6
6558,2020-06-29,Wyoming,56,1450,20,6
6557,2020-06-29,Wisconsin,55,31103,786,6
6556,2020-06-29,West Virginia,54,2869,93,6
6555,2020-06-29,Washington,53,34036,1321,6
6474,2020-06-28,Mississippi,28,25899,1039,6
6475,2020-06-28,Missouri,29,21254,1023,6
6476,2020-06-28,Montana,30,863,22,6
6477,2020-06-28,Nebraska,31,18900,271,6
6478,2020-06-28,Nevada,32,17187,500,6
6479,2020-06-28,New Hampshire,33,5747,367,6
6480,2020-06-28,New Jersey,34,173036,14975,6
6481,2020-06-28,New Mexico,35,11809,492,6
6482,2020-06-28,New York,36,397293,31137,6
6483,2020-06-28,North Carolina,37,62178,1338,6
6484,2020-06-28,North Dakota,38,3504,88,6
6485,2020-06-28,Northern Mariana Islands,69,30,2,6
6486,2020-06-28,Ohio,39,50309,2807,6
6487,2020-06-28,Oklahoma,40,12944,385,6
6488,2020-06-28,Oregon,41,8348,204,6
6489,2020-06-28,Pennsylvania,42,89785,6655,6
6490,2020-06-28,Puerto Rico,72,7189,153,6
6491,2020-06-28,Rhode Island,44,16661,927,6
6492,2020-06-28,South Carolina,45,33320,716,6
6493,2020-06-28,South Dakota,46,6681,91,6
6494,2020-06-28,Tennessee,47,39945,577,6
6495,2020-06-28,Texas,48,152437,2407,6
6496,2020-06-28,Utah,49,21155,167,6
6497,2020-06-28,Vermont,50,1202,56,6
6498,2020-06-28,Virgin Islands,78,81,6,6
6473,2020-06-28,Minnesota,27,35584,1460,6
6472,2020-06-28,Michigan,26,70042,6161,6
6471,2020-06-28,Massachusetts,25,108667,8060,6
6457,2020-06-28,District of Columbia,11,10248,550,6
6446,2020-06-27,West Virginia,54,2781,93,6
6447,2020-06-27,Wisconsin,55,30235,786,6
6448,2020-06-27,Wyoming,56,1392,20,6
6449,2020-06-28,Alabama,1,35441,919,6
6450,2020-06-28,Alaska,2,1060,12,6
6451,2020-06-28,Arizona,4,73961,1594,6
6452,2020-06-28,Arkansas,5,19818,264,6
6453,2020-06-28,California,6,216955,5937,6
6454,2020-06-28,Colorado,8,32290,1676,6
6455,2020-06-28,Connecticut,9,46303,4316,6
6456,2020-06-28,Delaware,10,11226,507,6
6458,2020-06-28,Florida,12,141067,3418,6
6470,2020-06-28,Maryland,24,67360,3168,6
6459,2020-06-28,Georgia,13,72800,2735,6
6460,2020-06-28,Guam,66,1217,6,6
6461,2020-06-28,Hawaii,15,883,18,6
6462,2020-06-28,Idaho,16,5543,91,6
6463,2020-06-28,Illinois,17,143117,7098,6
6464,2020-06-28,Indiana,18,46071,2619,6
6465,2020-06-28,Iowa,19,28520,706,6
6466,2020-06-28,Kansas,20,14016,272,6
6467,2020-06-28,Kentucky,21,15480,577,6
6468,2020-06-28,Louisiana,22,56349,3199,6
6469,2020-06-28,Maine,23,3191,104,6
6499,2020-06-28,Virginia,51,61736,1732,6
6500,2020-06-28,Washington,53,33341,1311,6
6501,2020-06-28,West Virginia,54,2831,93,6
6542,2020-06-29,Oklahoma,40,13172,385,6
6531,2020-06-29,Montana,30,919,22,6
6532,2020-06-29,Nebraska,31,19064,273,6
6533,2020-06-29,Nevada,32,17971,505,6
6534,2020-06-29,New Hampshire,33,5760,367,6
6535,2020-06-29,New Jersey,34,173126,14992,6
6536,2020-06-29,New Mexico,35,11982,493,6
6537,2020-06-29,New York,36,397684,31143,6
6538,2020-06-29,North Carolina,37,63684,1341,6
6539,2020-06-29,North Dakota,38,3548,88,6
6540,2020-06-29,Northern Mariana Islands,69,30,2,6
6541,2020-06-29,Ohio,39,51046,2818,6
6543,2020-06-29,Oregon,41,8509,207,6
6529,2020-06-29,Mississippi,28,26568,1059,6
6544,2020-06-29,Pennsylvania,42,90553,6663,6
6545,2020-06-29,Puerto Rico,72,7250,153,6
6546,2020-06-29,Rhode Island,44,16764,946,6
6547,2020-06-29,South Carolina,45,34644,720,6
6548,2020-06-29,South Dakota,46,6716,91,6
6549,2020-06-29,Tennessee,47,41388,585,6
6550,2020-06-29,Texas,48,158756,2430,6
6551,2020-06-29,Utah,49,21818,168,6
6552,2020-06-29,Vermont,50,1208,56,6
6553,2020-06-29,Virgin Islands,78,84,6,6
6554,2020-06-29,Virginia,51,62189,1740,6
6530,2020-06-29,Missouri,29,21748,1026,6
6528,2020-06-29,Minnesota,27,35896,1470,6
6502,2020-06-28,Wisconsin,55,30716,786,6
6514,2020-06-29,Georgia,13,74816,2739,6
6503,2020-06-28,Wyoming,56,1417,20,6
6504,2020-06-29,Alabama,1,37175,929,6
6505,2020-06-29,Alaska,2,1085,12,6
6506,2020-06-29,Arizona,4,74602,1598,6
6507,2020-06-29,Arkansas,5,20257,265,6
6508,2020-06-29,California,6,223995,5979,6
6509,2020-06-29,Colorado,8,32495,1682,6
6510,2020-06-29,Connecticut,9,46362,4320,6
6511,2020-06-29,Delaware,10,11376,507,6
6512,2020-06-29,District of Columbia,11,10292,551,6
6513,2020-06-29,Florida,12,146333,3446,6
6515,2020-06-29,Guam,66,1224,6,6
6527,2020-06-29,Michigan,26,70356,6165,6
6516,2020-06-29,Hawaii,15,884,18,6
6517,2020-06-29,Idaho,16,5770,91,6
6518,2020-06-29,Illinois,17,143885,7115,6
6519,2020-06-29,Indiana,18,46370,2624,6
6520,2020-06-29,Iowa,19,28874,712,6
6521,2020-06-29,Kansas,20,14568,276,6
6522,2020-06-29,Kentucky,21,15657,584,6
6523,2020-06-29,Louisiana,22,57189,3199,6
6524,2020-06-29,Maine,23,3219,105,6
6525,2020-06-29,Maryland,24,67837,3175,6
6526,2020-06-29,Massachusetts,25,108768,8095,6
6272,2020-06-24,South Carolina,45,27897,683,6
6407,2020-06-27,Idaho,16,5319,92,6
6270,2020-06-24,Puerto Rico,72,6820,149,6
6023,2020-06-20,Illinois,17,137535,6846,6
6020,2020-06-20,Guam,66,1191,6,6
6019,2020-06-20,Georgia,13,60669,2602,6
6018,2020-06-20,Florida,12,93789,3143,6
6017,2020-06-20,District of Columbia,11,9984,531,6
6016,2020-06-20,Delaware,10,10681,434,6
6015,2020-06-20,Connecticut,9,45715,4251,6
6014,2020-06-20,Colorado,8,30334,1647,6
6013,2020-06-20,California,6,174854,5495,6
6012,2020-06-20,Arkansas,5,15142,224,6
6011,2020-06-20,Arizona,4,50198,1347,6
6010,2020-06-20,Alaska,2,845,10,6
6009,2020-06-20,Alabama,1,29549,838,6
6008,2020-06-19,Wyoming,56,1173,20,6
6007,2020-06-19,Wisconsin,55,26913,736,6
6006,2020-06-19,West Virginia,54,2468,88,6
6021,2020-06-20,Hawaii,15,791,17,6
6024,2020-06-20,Indiana,18,43135,2536,6
6004,2020-06-19,Virginia,51,56793,1602,6
6025,2020-06-20,Iowa,19,25552,685,6
6040,2020-06-20,New Jersey,34,168834,12857,6
6039,2020-06-20,New Hampshire,33,5518,339,6
6038,2020-06-20,Nevada,32,12977,486,6
6037,2020-06-20,Nebraska,31,17707,249,6
6036,2020-06-20,Montana,30,698,20,6
6035,2020-06-20,Missouri,29,18155,975,6
6034,2020-06-20,Mississippi,28,21022,943,6
6033,2020-06-20,Minnesota,27,32499,1404,6
6032,2020-06-20,Michigan,26,67721,6091,6
6031,2020-06-20,Massachusetts,25,106936,7827,6
6030,2020-06-20,Maryland,24,64565,3052,6
6029,2020-06-20,Maine,23,2938,102,6
6028,2020-06-20,Louisiana,22,49497,3104,6
6027,2020-06-20,Kentucky,21,13800,542,6
6026,2020-06-20,Kansas,20,12218,257,6
6005,2020-06-19,Washington,53,29045,1258,6
6003,2020-06-19,Virgin Islands,78,74,6,6
6117,2020-06-21,Wisconsin,55,27598,751,6
5984,2020-06-19,New Hampshire,33,5486,337,6
5982,2020-06-19,Nebraska,31,17591,249,6
5981,2020-06-19,Montana,30,666,20,6
5980,2020-06-19,Missouri,29,17780,973,6
5979,2020-06-19,Mississippi,28,21022,943,6
5978,2020-06-19,Minnesota,27,32063,1393,6
5977,2020-06-19,Michigan,26,67300,6071,6
5976,2020-06-19,Massachusetts,25,106650,7799,6
5975,2020-06-19,Maryland,24,64150,3030,6
5974,2020-06-19,Maine,23,2913,102,6
5973,2020-06-19,Louisiana,22,48627,3084,6
5972,2020-06-19,Kentucky,21,13629,542,6
5971,2020-06-19,Kansas,20,12168,254,6
5970,2020-06-19,Iowa,19,25424,681,6
5969,2020-06-19,Indiana,18,42801,2516,6
5968,2020-06-19,Illinois,17,136917,6801,6
5983,2020-06-19,Nevada,32,12525,479,6
5985,2020-06-19,New Jersey,34,168496,12835,6
6002,2020-06-19,Vermont,50,1144,56,6
5986,2020-06-19,New Mexico,35,10260,464,6
6001,2020-06-19,Utah,49,16585,155,6
6000,2020-06-19,Texas,48,107322,2168,6
5999,2020-06-19,Tennessee,47,33603,508,6
5998,2020-06-19,South Dakota,46,6158,81,6
5997,2020-06-19,South Carolina,45,22631,639,6
5996,2020-06-19,Rhode Island,44,16337,894,6
5995,2020-06-19,Puerto Rico,72,6195,147,6
5994,2020-06-19,Pennsylvania,42,85288,6446,6
5993,2020-06-19,Oregon,41,6592,188,6
5992,2020-06-19,Oklahoma,40,9706,367,6
5991,2020-06-19,Ohio,39,43731,2667,6
5990,2020-06-19,Northern Mariana Islands,69,30,2,6
5989,2020-06-19,North Dakota,38,3232,82,6
5988,2020-06-19,North Carolina,37,50014,1223,6
5987,2020-06-19,New York,36,391330,30816,6
6041,2020-06-20,New Mexico,35,10430,466,6
6042,2020-06-20,New York,36,392037,30839,6
6043,2020-06-20,North Carolina,37,51640,1239,6
6098,2020-06-21,North Carolina,37,52854,1245,6
6096,2020-06-21,New Mexico,35,10565,469,6
6095,2020-06-21,New Jersey,34,169142,12870,6
6094,2020-06-21,New Hampshire,33,5544,339,6
6093,2020-06-21,Nevada,32,13236,487,6
6092,2020-06-21,Nebraska,31,17810,252,6
6091,2020-06-21,Montana,30,717,20,6
6090,2020-06-21,Missouri,29,18552,975,6
6089,2020-06-21,Mississippi,28,21022,943,6
6088,2020-06-21,Minnesota,27,32952,1412,6
6087,2020-06-21,Michigan,26,67873,6094,6
6086,2020-06-21,Massachusetts,25,107061,7857,6
6085,2020-06-21,Maryland,24,64903,3066,6
6084,2020-06-21,Maine,23,2957,102,6
6083,2020-06-21,Louisiana,22,49890,3105,6
6082,2020-06-21,Kentucky,21,13919,544,6
6097,2020-06-21,New York,36,392702,30884,6
6099,2020-06-21,North Dakota,38,3294,83,6
6044,2020-06-20,North Dakota,38,3257,82,6
6100,2020-06-21,Northern Mariana Islands,69,30,2,6
6115,2020-06-21,Washington,53,29797,1271,6
6114,2020-06-21,Virginia,51,57994,1611,6
6113,2020-06-21,Virgin Islands,78,76,6,6
6112,2020-06-21,Vermont,50,1159,56,6
6111,2020-06-21,Utah,49,17567,158,6
6110,2020-06-21,Texas,48,114886,2195,6
6109,2020-06-21,Tennessee,47,34719,519,6
6108,2020-06-21,South Dakota,46,6297,81,6
6107,2020-06-21,South Carolina,45,24693,653,6
6106,2020-06-21,Rhode Island,44,16337,894,6
6105,2020-06-21,Puerto Rico,72,6525,149,6
6104,2020-06-21,Pennsylvania,42,86024,6472,6
6103,2020-06-21,Oregon,41,6945,190,6
6102,2020-06-21,Oklahoma,40,10515,369,6
6101,2020-06-21,Ohio,39,44808,2700,6
6081,2020-06-21,Kansas,20,12258,258,6
6080,2020-06-21,Iowa,19,26020,686,6
6079,2020-06-21,Indiana,18,43496,2540,6
6078,2020-06-21,Illinois,17,138154,6865,6
6059,2020-06-20,Virginia,51,57443,1607,6
6058,2020-06-20,Virgin Islands,78,76,6,6
6057,2020-06-20,Vermont,50,1147,56,6
6056,2020-06-20,Utah,49,17173,155,6
6055,2020-06-20,Texas,48,111594,2186,6
6054,2020-06-20,Tennessee,47,34223,516,6
6053,2020-06-20,South Dakota,46,6225,81,6
6052,2020-06-20,South Carolina,45,23786,644,6
6051,2020-06-20,Rhode Island,44,16337,894,6
6050,2020-06-20,Puerto Rico,72,6463,147,6
6049,2020-06-20,Pennsylvania,42,85678,6467,6
6048,2020-06-20,Oregon,41,6682,188,6
6047,2020-06-20,Oklahoma,40,10037,368,6
6046,2020-06-20,Ohio,39,44262,2697,6
6045,2020-06-20,Northern Mariana Islands,69,30,2,6
6060,2020-06-20,Washington,53,29466,1268,6
6061,2020-06-20,West Virginia,54,2500,88,6
6062,2020-06-20,Wisconsin,55,27314,751,6
6071,2020-06-21,Delaware,10,10775,435,6
6077,2020-06-21,Idaho,16,4025,90,6
6076,2020-06-21,Hawaii,15,802,17,6
6075,2020-06-21,Guam,66,1191,6,6
6074,2020-06-21,Georgia,13,61493,2603,6
6073,2020-06-21,Florida,12,97283,3160,6
6072,2020-06-21,District of Columbia,11,10020,533,6
6070,2020-06-21,Connecticut,9,45755,4260,6
6063,2020-06-20,Wyoming,56,1179,20,6
6069,2020-06-21,Colorado,8,30524,1647,6
6068,2020-06-21,California,6,178807,5517,6
6067,2020-06-21,Arkansas,5,15561,225,6
6066,2020-06-21,Arizona,4,52666,1350,6
6065,2020-06-21,Alaska,2,859,10,6
6064,2020-06-21,Alabama,1,30021,839,6
5967,2020-06-19,Idaho,16,3871,90,6
5966,2020-06-19,Hawaii,15,777,17,6
5965,2020-06-19,Guam,66,1169,6,6
5872,2020-06-17,Nebraska,31,17226,239,6
5870,2020-06-17,Missouri,29,17151,924,6
5869,2020-06-17,Mississippi,28,20641,938,6
5868,2020-06-17,Minnesota,27,31328,1357,6
5867,2020-06-17,Michigan,26,66694,6041,6
5866,2020-06-17,Massachusetts,25,106151,7733,6
5865,2020-06-17,Maryland,24,63565,2996,6
5864,2020-06-17,Maine,23,2836,102,6
5863,2020-06-17,Louisiana,22,48746,3062,6
5862,2020-06-17,Kentucky,21,13190,536,6
5861,2020-06-17,Kansas,20,11801,248,6
5860,2020-06-17,Iowa,19,24616,677,6
5859,2020-06-17,Indiana,18,42036,2475,6
5858,2020-06-17,Illinois,17,135416,6687,6
5857,2020-06-17,Idaho,16,3634,89,6
5856,2020-06-17,Hawaii,15,732,17,6
5871,2020-06-17,Montana,30,630,20,6
5873,2020-06-17,Nevada,32,11852,473,6
5890,2020-06-17,Texas,48,99466,2099,6
6269,2020-06-24,Pennsylvania,42,87775,6568,6
5888,2020-06-17,South Dakota,46,6050,78,6
5887,2020-06-17,South Carolina,45,20556,617,6
5886,2020-06-17,Rhode Island,44,16213,876,6
5885,2020-06-17,Puerto Rico,72,6003,147,6
5884,2020-06-17,Pennsylvania,42,84387,6376,6
5883,2020-06-17,Oregon,41,6235,183,6
5882,2020-06-17,Oklahoma,40,8903,364,6
5881,2020-06-17,Ohio,39,42422,2611,6
5880,2020-06-17,Northern Mariana Islands,69,30,2,6
5879,2020-06-17,North Dakota,38,3170,78,6
5878,2020-06-17,North Carolina,37,47142,1198,6
5877,2020-06-17,New York,36,389910,30722,6
5876,2020-06-17,New Mexico,35,10065,452,6
5875,2020-06-17,New Jersey,34,167703,12769,6
5874,2020-06-17,New Hampshire,33,5436,330,6
5855,2020-06-17,Guam,66,1157,6,6
5854,2020-06-17,Georgia,13,57217,2536,6
5853,2020-06-17,Florida,12,82711,3017,6
5852,2020-06-17,District of Columbia,11,9847,523,6
5833,2020-06-16,South Dakota,46,5966,77,6
5832,2020-06-16,South Carolina,45,19995,607,6
5831,2020-06-16,Rhode Island,44,16164,865,6
5830,2020-06-16,Puerto Rico,72,5951,147,6
5829,2020-06-16,Pennsylvania,42,84077,6337,6
5828,2020-06-16,Oregon,41,6111,182,6
5827,2020-06-16,Oklahoma,40,8645,363,6
5826,2020-06-16,Ohio,39,42010,2597,6
5825,2020-06-16,Northern Mariana Islands,69,30,2,6
5824,2020-06-16,North Dakota,38,3127,77,6
5823,2020-06-16,North Carolina,37,46105,1185,6
5822,2020-06-16,New York,36,389349,30683,6
5821,2020-06-16,New Mexico,35,9933,447,6
5820,2020-06-16,New Jersey,34,167426,12727,6
5819,2020-06-16,New Hampshire,33,5364,326,6
5834,2020-06-16,Tennessee,47,31623,487,6
5835,2020-06-16,Texas,48,95973,2057,6
5836,2020-06-16,Utah,49,15077,145,6
5845,2020-06-17,Alaska,2,776,10,6
5851,2020-06-17,Delaware,10,10444,426,6
5850,2020-06-17,Connecticut,9,45429,4219,6
5849,2020-06-17,Colorado,8,29658,1631,6
5848,2020-06-17,California,6,163381,5283,6
5847,2020-06-17,Arkansas,5,13606,197,6
5846,2020-06-17,Arizona,4,41159,1252,6
5844,2020-06-17,Alabama,1,27312,790,6
5837,2020-06-16,Vermont,50,1130,55,6
5843,2020-06-16,Wyoming,56,1089,18,6
5842,2020-06-16,Wisconsin,55,25829,710,6
5841,2020-06-16,West Virginia,54,2341,88,6
5840,2020-06-16,Washington,53,27949,1234,6
5839,2020-06-16,Virginia,51,55331,1570,6
5838,2020-06-16,Virgin Islands,78,73,6,6
5889,2020-06-17,Tennessee,47,32112,493,6
5891,2020-06-17,Utah,49,15464,149,6
5964,2020-06-19,Georgia,13,59117,2596,6
5946,2020-06-18,Utah,49,16015,152,6
5944,2020-06-18,Tennessee,47,32604,504,6
5943,2020-06-18,South Dakota,46,6109,78,6
5942,2020-06-18,South Carolina,45,21548,621,6
5941,2020-06-18,Rhode Island,44,16269,885,6
5940,2020-06-18,Puerto Rico,72,6111,147,6
5939,2020-06-18,Pennsylvania,42,84780,6417,6
5938,2020-06-18,Oregon,41,6390,187,6
5937,2020-06-18,Oklahoma,40,9354,366,6
5936,2020-06-18,Ohio,39,43122,2633,6
5935,2020-06-18,Northern Mariana Islands,69,30,2,6
5934,2020-06-18,North Dakota,38,3199,81,6
5933,2020-06-18,North Carolina,37,48426,1209,6
5932,2020-06-18,New York,36,390536,30767,6
5931,2020-06-18,New Mexico,35,10153,456,6
5930,2020-06-18,New Jersey,34,168107,12800,6
5945,2020-06-18,Texas,48,102677,2137,6
5947,2020-06-18,Vermont,50,1135,56,6
5892,2020-06-17,Vermont,50,1130,55,6
5948,2020-06-18,Virgin Islands,78,74,6,6
5963,2020-06-19,Florida,12,89740,3103,6
5962,2020-06-19,District of Columbia,11,9952,530,6
5961,2020-06-19,Delaware,10,10611,433,6
5960,2020-06-19,Connecticut,9,45557,4238,6
5959,2020-06-19,Colorado,8,30172,1643,6
5958,2020-06-19,California,6,170843,5425,6
5957,2020-06-19,Arkansas,5,14631,214,6
5956,2020-06-19,Arizona,4,46914,1322,6
5955,2020-06-19,Alaska,2,821,10,6
5954,2020-06-19,Alabama,1,29002,822,6
5953,2020-06-18,Wyoming,56,1144,18,6
5952,2020-06-18,Wisconsin,55,26611,725,6
5951,2020-06-18,West Virginia,54,2418,88,6
5950,2020-06-18,Washington,53,28663,1246,6
5949,2020-06-18,Virginia,51,56238,1586,6
5929,2020-06-18,New Hampshire,33,5450,331,6
5928,2020-06-18,Nevada,32,12164,475,6
5927,2020-06-18,Nebraska,31,17415,244,6
5926,2020-06-18,Montana,30,655,20,6
5907,2020-06-18,District of Columbia,11,9903,527,6
5906,2020-06-18,Delaware,10,10499,431,6
5905,2020-06-18,Connecticut,9,45440,4226,6
5904,2020-06-18,Colorado,8,29886,1638,6
5903,2020-06-18,California,6,167135,5359,6
5902,2020-06-18,Arkansas,5,13928,208,6
5901,2020-06-18,Arizona,4,43731,1287,6
5900,2020-06-18,Alaska,2,795,10,6
5899,2020-06-18,Alabama,1,28206,810,6
5898,2020-06-17,Wyoming,56,1114,18,6
5897,2020-06-17,Wisconsin,55,26167,719,6
5896,2020-06-17,West Virginia,54,2376,88,6
5895,2020-06-17,Washington,53,28270,1229,6
5894,2020-06-17,Virginia,51,55775,1583,6
5893,2020-06-17,Virgin Islands,78,73,6,6
5908,2020-06-18,Florida,12,85918,3060,6
5909,2020-06-18,Georgia,13,58040,2565,6
5910,2020-06-18,Guam,66,1162,6,6
5919,2020-06-18,Maine,23,2878,102,6
5925,2020-06-18,Missouri,29,17488,963,6
5924,2020-06-18,Mississippi,28,21022,943,6
5923,2020-06-18,Minnesota,27,31707,1376,6
5922,2020-06-18,Michigan,26,66980,6064,6
5921,2020-06-18,Massachusetts,25,106422,7769,6
5920,2020-06-18,Maryland,24,63839,3016,6
5918,2020-06-18,Louisiana,22,49506,3069,6
5911,2020-06-18,Hawaii,15,750,17,6
5917,2020-06-18,Kentucky,21,13391,540,6
5916,2020-06-18,Kansas,20,11886,252,6
5915,2020-06-18,Iowa,19,24959,680,6
5914,2020-06-18,Indiana,18,42480,2491,6
5913,2020-06-18,Illinois,17,136081,6737,6
5912,2020-06-18,Idaho,16,3744,90,6
6116,2020-06-21,West Virginia,54,2543,89,6
6022,2020-06-20,Idaho,16,4006,90,6
6118,2020-06-21,Wyoming,56,1197,20,6
6184,2020-06-23,Georgia,13,64577,2646,6
6190,2020-06-23,Iowa,19,26470,690,6
6189,2020-06-23,Indiana,18,43967,2569,6
6188,2020-06-23,Illinois,17,139282,6925,6
6187,2020-06-23,Idaho,16,4412,90,6
6186,2020-06-23,Hawaii,15,807,17,6
6185,2020-06-23,Guam,66,1194,6,6
6256,2020-06-24,Montana,30,766,21,6
6183,2020-06-23,Florida,12,103495,3237,6
6192,2020-06-23,Kentucky,21,14323,559,6
6182,2020-06-23,District of Columbia,11,10094,537,6
6181,2020-06-23,Delaware,10,10847,504,6
6180,2020-06-23,Connecticut,9,45899,4277,6
6179,2020-06-23,Colorado,8,30877,1665,6
6178,2020-06-23,California,6,191039,5637,6
6177,2020-06-23,Arkansas,5,16678,237,6
6176,2020-06-23,Arizona,4,58397,1398,6
6191,2020-06-23,Kansas,20,12659,261,6
6193,2020-06-23,Louisiana,22,51708,3134,6
6255,2020-06-24,Missouri,29,19478,1001,6
