,date,state,fips,cases,deaths,month
2341,2020-04-14,Kansas,20,1440,69,4
2366,2020-04-14,Rhode Island,44,3251,80,4
2368,2020-04-14,South Dakota,46,987,6,4
2412,2020-04-15,New York,36,217130,14937,4
2391,2020-04-15,Hawaii,15,524,9,4
2393,2020-04-15,Illinois,17,24593,958,4
2394,2020-04-15,Indiana,18,9030,511,4
2395,2020-04-15,Iowa,19,1995,53,4
2396,2020-04-15,Kansas,20,1503,76,4
2397,2020-04-15,Kentucky,21,2295,124,4
2398,2020-04-15,Louisiana,22,21951,1103,4
2399,2020-04-15,Maine,23,770,24,4
2400,2020-04-15,Maryland,24,10096,413,4
2401,2020-04-15,Massachusetts,25,29918,1108,4
2402,2020-04-15,Michigan,26,27894,1920,4
2403,2020-04-15,Minnesota,27,1809,87,4
2404,2020-04-15,Mississippi,28,3360,122,4
2405,2020-04-15,Missouri,29,4895,164,4
2406,2020-04-15,Montana,30,404,7,4
2407,2020-04-15,Nebraska,31,994,22,4
2408,2020-04-15,Nevada,32,3212,137,4
2409,2020-04-15,New Hampshire,33,1139,32,4
2410,2020-04-15,New Jersey,34,71030,3156,4
2411,2020-04-15,New Mexico,35,1484,36,4
2392,2020-04-15,Idaho,16,1587,41,4
2390,2020-04-15,Guam,66,750,6,4
2369,2020-04-14,Tennessee,47,5654,123,4
2389,2020-04-15,Georgia,13,14583,569,4
2370,2020-04-14,Texas,48,15303,365,4
2371,2020-04-14,Utah,49,2420,19,4
2372,2020-04-14,Vermont,50,752,28,4
2373,2020-04-14,Virgin Islands,78,51,1,4
2374,2020-04-14,Virginia,51,6173,154,4
2375,2020-04-14,Washington,53,10711,552,4
2376,2020-04-14,West Virginia,54,697,10,4
2377,2020-04-14,Wisconsin,55,3555,172,4
2378,2020-04-14,Wyoming,56,373,1,4
2379,2020-04-15,Alabama,1,4241,123,4
2380,2020-04-15,Alaska,2,291,7,4
2381,2020-04-15,Arizona,4,3962,142,4
2382,2020-04-15,Arkansas,5,1599,34,4
2383,2020-04-15,California,6,27107,885,4
2384,2020-04-15,Colorado,8,8280,355,4
2385,2020-04-15,Connecticut,9,14755,868,4
2386,2020-04-15,Delaware,10,2014,46,4
2387,2020-04-15,District of Columbia,11,2197,72,4
2388,2020-04-15,Florida,12,22526,613,4
2876,2020-04-24,Arizona,4,6045,268,4
2351,2020-04-14,Montana,30,399,7,4
2878,2020-04-24,California,6,41368,1619,4
3216,2020-04-30,Hawaii,15,609,16,4
3214,2020-04-30,Georgia,13,25431,1121,4
3213,2020-04-30,Florida,12,33683,1267,4
3212,2020-04-30,District of Columbia,11,4323,224,4
3211,2020-04-30,Delaware,10,4734,152,4
3210,2020-04-30,Connecticut,9,27700,2257,4
3209,2020-04-30,Colorado,8,15207,775,4
3208,2020-04-30,California,6,50470,2057,4
3207,2020-04-30,Arkansas,5,3281,61,4
3206,2020-04-30,Arizona,4,7648,320,4
3205,2020-04-30,Alaska,2,353,7,4
3204,2020-04-30,Alabama,1,7068,272,4
3203,2020-04-29,Wyoming,56,544,7,4
3202,2020-04-29,Wisconsin,55,6520,308,4
3201,2020-04-29,West Virginia,54,1110,40,4
3200,2020-04-29,Washington,53,14490,805,4
3199,2020-04-29,Virginia,51,14961,522,4
3198,2020-04-29,Virgin Islands,78,66,4,4
3197,2020-04-29,Vermont,50,862,46,4
3196,2020-04-29,Utah,49,4499,45,4
3195,2020-04-29,Texas,48,27839,776,4
3194,2020-04-29,Tennessee,47,10255,196,4
3193,2020-04-29,South Dakota,46,2375,13,4
3192,2020-04-29,South Carolina,45,5881,232,4
3191,2020-04-29,Rhode Island,44,8247,251,4
3190,2020-04-29,Puerto Rico,72,1465,86,4
3189,2020-04-29,Pennsylvania,42,46191,2392,4
3188,2020-04-29,Oregon,41,2446,101,4
3215,2020-04-30,Guam,66,1115,6,4
3217,2020-04-30,Idaho,16,2016,63,4
3186,2020-04-29,Ohio,39,17303,937,4
3218,2020-04-30,Illinois,17,52918,2361,4
3246,2020-04-30,Rhode Island,44,8621,266,4
3245,2020-04-30,Puerto Rico,72,1537,92,4
3244,2020-04-30,Pennsylvania,42,48224,2580,4
3243,2020-04-30,Oregon,41,2510,103,4
3242,2020-04-30,Oklahoma,40,3618,222,4
3241,2020-04-30,Ohio,39,18027,975,4
3240,2020-04-30,Northern Mariana Islands,69,14,2,4
3239,2020-04-30,North Dakota,38,1067,19,4
3238,2020-04-30,North Carolina,37,10507,385,4
3237,2020-04-30,New York,36,309696,23616,4
3236,2020-04-30,New Mexico,35,3411,123,4
3235,2020-04-30,New Jersey,34,118652,7228,4
3234,2020-04-30,New Hampshire,33,2146,72,4
3233,2020-04-30,Nevada,32,5053,243,4
3232,2020-04-30,Nebraska,31,4332,70,4
3231,2020-04-30,Montana,30,452,16,4
3230,2020-04-30,Missouri,29,7563,341,4
3229,2020-04-30,Mississippi,28,6815,261,4
3228,2020-04-30,Minnesota,27,5136,343,4
3227,2020-04-30,Michigan,26,41348,3788,4
3225,2020-04-30,Maryland,24,21825,1139,4
3224,2020-04-30,Maine,23,1095,53,4
3223,2020-04-30,Louisiana,22,28044,1905,4
3222,2020-04-30,Kentucky,21,4708,240,4
3221,2020-04-30,Kansas,20,4305,133,4
3220,2020-04-30,Iowa,19,7145,162,4
3219,2020-04-30,Indiana,18,18099,1114,4
3187,2020-04-29,Oklahoma,40,3473,214,4
3185,2020-04-29,Northern Mariana Islands,69,14,2,4
3124,2020-04-28,New Hampshire,33,2010,60,4
3154,2020-04-29,Colorado,8,14680,764,4
3152,2020-04-29,Arkansas,5,3207,59,4
3151,2020-04-29,Arizona,4,7202,308,4
3150,2020-04-29,Alaska,2,353,7,4
3149,2020-04-29,Alabama,1,6925,262,4
3148,2020-04-28,Wyoming,56,536,7,4
3147,2020-04-28,Wisconsin,55,6289,300,4
3146,2020-04-28,West Virginia,54,1096,38,4
3145,2020-04-28,Washington,53,14165,792,4
3144,2020-04-28,Virginia,51,14338,492,4
3143,2020-04-28,Virgin Islands,78,62,4,4
3142,2020-04-28,Vermont,50,862,46,4
3141,2020-04-28,Utah,49,4343,45,4
3140,2020-04-28,Texas,48,26868,738,4
3139,2020-04-28,Tennessee,47,9974,190,4
3138,2020-04-28,South Dakota,46,2314,11,4
3137,2020-04-28,South Carolina,45,5735,192,4
3136,2020-04-28,Rhode Island,44,7926,239,4
3135,2020-04-28,Puerto Rico,72,1400,86,4
3134,2020-04-28,Pennsylvania,42,45323,2092,4
3133,2020-04-28,Oregon,41,2385,99,4
3132,2020-04-28,Oklahoma,40,3410,207,4
3131,2020-04-28,Ohio,39,16769,799,4
3130,2020-04-28,Northern Mariana Islands,69,14,2,4
3129,2020-04-28,North Dakota,38,991,19,4
3128,2020-04-28,North Carolina,37,9568,353,4
3127,2020-04-28,New York,36,300276,22777,4
3126,2020-04-28,New Mexico,35,2975,110,4
3153,2020-04-29,California,6,48904,1961,4
3155,2020-04-29,Connecticut,9,26767,2168,4
3184,2020-04-29,North Dakota,38,1033,19,4
3156,2020-04-29,Delaware,10,4655,144,4
3183,2020-04-29,North Carolina,37,9947,366,4
3182,2020-04-29,New York,36,304994,23287,4
3181,2020-04-29,New Mexico,35,3213,112,4
3180,2020-04-29,New Jersey,34,116264,6770,4
3179,2020-04-29,New Hampshire,33,2054,66,4
3178,2020-04-29,Nevada,32,4934,237,4
3177,2020-04-29,Nebraska,31,3876,67,4
3176,2020-04-29,Montana,30,451,16,4
3175,2020-04-29,Missouri,29,7426,331,4
3174,2020-04-29,Mississippi,28,6569,250,4
3173,2020-04-29,Minnesota,27,4644,319,4
3172,2020-04-29,Michigan,26,40443,3670,4
3171,2020-04-29,Massachusetts,25,60265,3405,4
3170,2020-04-29,Maryland,24,20942,1078,4
3169,2020-04-29,Maine,23,1056,52,4
3168,2020-04-29,Louisiana,22,27703,1845,4
3167,2020-04-29,Kentucky,21,4538,235,4
3166,2020-04-29,Kansas,20,3811,132,4
3165,2020-04-29,Iowa,19,6843,148,4
3164,2020-04-29,Indiana,18,17409,1065,4
3163,2020-04-29,Illinois,17,50355,2221,4
3162,2020-04-29,Idaho,16,1984,60,4
3161,2020-04-29,Hawaii,15,605,16,4
3160,2020-04-29,Guam,66,1114,6,4
3159,2020-04-29,Georgia,13,24300,1086,4
3158,2020-04-29,Florida,12,33185,1216,4
3157,2020-04-29,District of Columbia,11,4106,205,4
3247,2020-04-30,South Carolina,45,6095,244,4
3248,2020-04-30,South Dakota,46,2450,17,4
3249,2020-04-30,Tennessee,47,10506,200,4
5158,2020-04-06,Nevada,32,9118,429,4
5160,2020-04-06,New Jersey,34,162530,11970,4
5161,2020-04-06,New Mexico,35,8353,383,4
5162,2020-04-06,New York,36,379977,30011,4
5163,2020-04-06,North Carolina,37,32276,993,4
5164,2020-04-06,North Dakota,38,2709,69,4
5165,2020-04-06,Northern Mariana Islands,69,26,2,4
5166,2020-04-06,Ohio,39,37282,2339,4
5167,2020-04-06,Oklahoma,40,6907,344,4
5168,2020-04-06,Oregon,41,4475,159,4
5169,2020-04-06,Pennsylvania,42,78428,5862,4
5170,2020-04-06,Puerto Rico,72,4508,140,4
5171,2020-04-06,Rhode Island,44,15325,756,4
5172,2020-04-06,South Carolina,45,13005,525,4
5173,2020-04-06,South Dakota,46,5247,64,4
5174,2020-04-06,Tennessee,47,25374,401,4
5175,2020-04-06,Texas,48,71330,1793,4
5176,2020-04-06,Utah,49,10858,117,4
5177,2020-04-06,Vermont,50,1026,55,4
5178,2020-04-06,Virgin Islands,78,71,6,4
5179,2020-04-06,Virginia,51,47856,1445,4
5180,2020-04-06,Washington,53,23999,1150,4
5181,2020-04-06,West Virginia,54,2102,79,4
5182,2020-04-06,Wisconsin,55,20075,627,4
5183,2020-04-06,Wyoming,56,921,17,4
3442,2020-04-05,Kentucky,21,5370,267,4
3441,2020-04-05,Kansas,20,5385,154,4
3440,2020-04-05,Iowa,19,9703,188,4
5159,2020-04-06,New Hampshire,33,4876,273,4
5157,2020-04-06,Nebraska,31,15117,193,4
3250,2020-04-30,Texas,48,29072,828,4
5156,2020-04-06,Montana,30,537,17,4
5129,2020-04-06,Alabama,1,19072,653,4
5130,2020-04-06,Alaska,2,542,8,4
5131,2020-04-06,Arizona,4,22818,1000,4
5132,2020-04-06,Arkansas,5,8425,151,4
5133,2020-04-06,California,6,122917,4484,4
5134,2020-04-06,Colorado,8,27346,1512,4
5135,2020-04-06,Connecticut,9,43239,4007,4
5136,2020-04-06,Delaware,10,9746,386,4
5137,2020-04-06,District of Columbia,11,9120,475,4
5138,2020-04-06,Florida,12,60175,2606,4
5139,2020-04-06,Georgia,13,47528,2116,4
5140,2020-04-06,Guam,66,1148,6,4
5141,2020-04-06,Hawaii,15,644,17,4
5142,2020-04-06,Idaho,16,3054,83,4
5143,2020-04-06,Illinois,17,125149,5772,4
5144,2020-04-06,Indiana,18,37005,2231,4
5145,2020-04-06,Iowa,19,20943,590,4
5146,2020-04-06,Kansas,20,10332,230,4
5147,2020-04-06,Kentucky,21,10781,469,4
5148,2020-04-06,Louisiana,22,41673,2883,4
5149,2020-04-06,Maine,23,2446,95,4
5150,2020-04-06,Maryland,24,56490,2668,4
5151,2020-04-06,Massachusetts,25,102063,7201,4
5152,2020-04-06,Michigan,26,59215,5604,4
5153,2020-04-06,Minnesota,27,26284,1126,4
5154,2020-04-06,Mississippi,28,16560,794,4
5155,2020-04-06,Missouri,29,14286,806,4
3439,2020-04-05,Indiana,18,20855,1264,4
3438,2020-04-05,Illinois,17,63840,2673,4
3437,2020-04-05,Idaho,16,2106,64,4
3436,2020-04-05,Hawaii,15,612,17,4
3460,2020-04-05,Northern Mariana Islands,69,14,2,4
3461,2020-04-05,Ohio,39,20474,1056,4
3462,2020-04-05,Oklahoma,40,4044,238,4
3463,2020-04-05,Oregon,41,2759,109,4
3464,2020-04-05,Pennsylvania,42,52992,2880,4
3465,2020-04-05,Puerto Rico,72,1875,97,4
3466,2020-04-05,Rhode Island,44,9652,341,4
3467,2020-04-05,South Carolina,45,6757,283,4
3468,2020-04-05,South Dakota,46,2667,21,4
3469,2020-04-05,Tennessee,47,13283,216,4
3470,2020-04-05,Texas,48,33134,914,4
3471,2020-04-05,Utah,49,5326,50,4
3472,2020-04-05,Vermont,50,902,52,4
3473,2020-04-05,Virgin Islands,78,66,4,4
3474,2020-04-05,Virginia,51,19492,684,4
3475,2020-04-05,Washington,53,16047,846,4
3476,2020-04-05,West Virginia,54,1225,50,4
3477,2020-04-05,Wisconsin,55,8236,340,4
3478,2020-04-05,Wyoming,56,596,7,4
3258,2020-04-30,Wyoming,56,559,7,4
3257,2020-04-30,Wisconsin,55,6854,316,4
3256,2020-04-30,West Virginia,54,1126,44,4
3255,2020-04-30,Washington,53,14814,822,4
3254,2020-04-30,Virginia,51,15846,552,4
3253,2020-04-30,Virgin Islands,78,66,4,4
3252,2020-04-30,Vermont,50,866,48,4
3251,2020-04-30,Utah,49,4672,46,4
3459,2020-04-05,North Dakota,38,1225,25,4
3458,2020-04-05,North Carolina,37,11871,454,4
3457,2020-04-05,New York,36,324357,24788,4
2879,2020-04-24,Colorado,8,12255,672,4
3435,2020-04-05,Guam,66,1118,6,4
3434,2020-04-05,Georgia,13,28350,1228,4
3433,2020-04-05,Florida,12,36889,1398,4
3432,2020-04-05,District of Columbia,11,5170,258,4
3431,2020-04-05,Delaware,10,5288,182,4
3430,2020-04-05,Connecticut,9,29973,2556,4
3429,2020-04-05,Colorado,8,16799,849,4
3428,2020-04-05,California,6,56333,2297,4
3427,2020-04-05,Arkansas,5,3469,80,4
3426,2020-04-05,Arizona,4,8919,362,4
3425,2020-04-05,Alaska,2,368,7,4
3424,2020-04-05,Alabama,1,8112,298,4
3443,2020-04-05,Louisiana,22,29746,2064,4
3456,2020-04-05,New Mexico,35,4030,156,4
3444,2020-04-05,Maine,23,1205,57,4
3445,2020-04-05,Maryland,24,26509,1317,4
3446,2020-04-05,Massachusetts,25,69087,4090,4
3447,2020-04-05,Michigan,26,43996,4135,4
3448,2020-04-05,Minnesota,27,7234,428,4
3449,2020-04-05,Mississippi,28,7877,310,4
3450,2020-04-05,Missouri,29,8776,387,4
3451,2020-04-05,Montana,30,456,16,4
3452,2020-04-05,Nebraska,31,6123,78,4
3453,2020-04-05,Nevada,32,5627,266,4
3454,2020-04-05,New Hampshire,33,2588,86,4
3455,2020-04-05,New Jersey,34,128269,7910,4
3125,2020-04-28,New Jersey,34,113856,6442,4
3226,2020-04-30,Massachusetts,25,62205,3562,4
3123,2020-04-28,Nevada,32,4812,225,4
2971,2020-04-25,Rhode Island,44,7129,215,4
2969,2020-04-25,Pennsylvania,42,41626,1842,4
2968,2020-04-25,Oregon,41,2253,87,4
2967,2020-04-25,Oklahoma,40,3193,194,4
2966,2020-04-25,Ohio,39,15587,711,4
2965,2020-04-25,Northern Mariana Islands,69,14,2,4
2964,2020-04-25,North Dakota,38,803,16,4
2963,2020-04-25,North Carolina,37,8548,304,4
2962,2020-04-25,New York,36,286901,21326,4
2961,2020-04-25,New Mexico,35,2662,93,4
2960,2020-04-25,New Jersey,34,105523,5863,4
2959,2020-04-25,New Hampshire,33,1793,60,4
2958,2020-04-25,Nevada,32,4539,206,4
2957,2020-04-25,Nebraska,31,2898,52,4
2956,2020-04-25,Montana,30,445,14,4
2955,2020-04-25,Missouri,29,6826,280,4
3122,2020-04-28,Nebraska,31,3613,56,4
2880,2020-04-24,Connecticut,9,23921,1764,4
2881,2020-04-24,Delaware,10,3442,100,4
2882,2020-04-24,District of Columbia,11,3528,153,4
2883,2020-04-24,Florida,12,30525,1045,4
2884,2020-04-24,Georgia,13,21575,889,4
2885,2020-04-24,Guam,66,997,6,4
2886,2020-04-24,Hawaii,15,595,13,4
2887,2020-04-24,Idaho,16,1870,54,4
2888,2020-04-24,Illinois,17,39658,1804,4
2889,2020-04-24,Indiana,18,13848,851,4
2890,2020-04-24,Iowa,19,4459,107,4
2970,2020-04-25,Puerto Rico,72,1307,83,4
2972,2020-04-25,South Carolina,45,5253,166,4
2892,2020-04-24,Kentucky,21,3779,203,4
2973,2020-04-25,South Dakota,46,2147,10,4
2999,2020-04-26,Indiana,18,15187,928,4
2998,2020-04-26,Illinois,17,43903,1943,4
2997,2020-04-26,Idaho,16,1897,56,4
2996,2020-04-26,Hawaii,15,599,14,4
2995,2020-04-26,Guam,66,997,6,4
2994,2020-04-26,Georgia,13,22459,907,4
2993,2020-04-26,Florida,12,31520,1073,4
2992,2020-04-26,District of Columbia,11,3841,178,4
2991,2020-04-26,Delaware,10,4034,120,4
2990,2020-04-26,Connecticut,9,25269,1925,4
2989,2020-04-26,Colorado,8,13440,678,4
2988,2020-04-26,California,6,43691,1716,4
2987,2020-04-26,Arkansas,5,3001,50,4
2986,2020-04-26,Arizona,4,6526,277,4
2985,2020-04-26,Alaska,2,339,7,4
2984,2020-04-26,Alabama,1,6421,219,4
2983,2020-04-25,Wyoming,56,477,7,4
2982,2020-04-25,Wisconsin,55,5687,266,4
2981,2020-04-25,West Virginia,54,1025,33,4
2932,2020-04-25,Arkansas,5,2909,48,4
2980,2020-04-25,Washington,53,13565,743,4
2979,2020-04-25,Virginia,51,12365,436,4
2978,2020-04-25,Virgin Islands,78,57,4,4
2977,2020-04-25,Vermont,50,843,45,4
2976,2020-04-25,Utah,49,3950,41,4
2975,2020-04-25,Texas,48,24494,662,4
2974,2020-04-25,Tennessee,47,8918,179,4
2891,2020-04-24,Kansas,20,2842,117,4
2893,2020-04-24,Louisiana,22,26199,1660,4
3001,2020-04-26,Kansas,20,3198,120,4
2923,2020-04-24,Virgin Islands,78,55,3,4
2925,2020-04-24,Washington,53,13197,731,4
2926,2020-04-24,West Virginia,54,1010,32,4
2927,2020-04-24,Wisconsin,55,5356,262,4
2928,2020-04-24,Wyoming,56,473,7,4
2929,2020-04-25,Alabama,1,6213,213,4
2930,2020-04-25,Alaska,2,337,7,4
2931,2020-04-25,Arizona,4,6280,275,4
2953,2020-04-25,Minnesota,27,3446,244,4
2952,2020-04-25,Michigan,26,37302,3273,4
2951,2020-04-25,Massachusetts,25,53348,2730,4
2950,2020-04-25,Maryland,24,17844,875,4
2949,2020-04-25,Maine,23,990,50,4
2948,2020-04-25,Louisiana,22,26571,1703,4
2947,2020-04-25,Kentucky,21,3905,208,4
2946,2020-04-25,Kansas,20,3091,119,4
2945,2020-04-25,Iowa,19,5109,112,4
2944,2020-04-25,Indiana,18,14567,897,4
2943,2020-04-25,Illinois,17,41777,1884,4
2942,2020-04-25,Idaho,16,1887,56,4
2941,2020-04-25,Hawaii,15,597,14,4
2940,2020-04-25,Guam,66,997,6,4
2939,2020-04-25,Georgia,13,22225,897,4
2938,2020-04-25,Florida,12,30831,1054,4
2937,2020-04-25,District of Columbia,11,3699,165,4
2936,2020-04-25,Delaware,10,3576,112,4
2935,2020-04-25,Connecticut,9,24582,1862,4
2934,2020-04-25,Colorado,8,12967,670,4
2924,2020-04-24,Virginia,51,11595,413,4
2922,2020-04-24,Vermont,50,827,43,4
2894,2020-04-24,Maine,23,965,47,4
2921,2020-04-24,Utah,49,3782,39,4
2895,2020-04-24,Maryland,24,16693,798,4
2896,2020-04-24,Massachusetts,25,50969,2556,4
2897,2020-04-24,Michigan,26,36628,3084,4
2898,2020-04-24,Minnesota,27,3185,221,4
2899,2020-04-24,Mississippi,28,5434,209,4
2900,2020-04-24,Missouri,29,6625,267,4
2901,2020-04-24,Montana,30,444,14,4
2902,2020-04-24,Nebraska,31,2474,50,4
2903,2020-04-24,Nevada,32,4398,203,4
2904,2020-04-24,New Hampshire,33,1720,53,4
2905,2020-04-24,New Jersey,34,102196,5617,4
2906,2020-04-24,New Mexico,35,2524,84,4
2907,2020-04-24,New York,36,276218,20759,4
2908,2020-04-24,North Carolina,37,8052,270,4
2909,2020-04-24,North Dakota,38,748,15,4
2910,2020-04-24,Northern Mariana Islands,69,14,2,4
2911,2020-04-24,Ohio,39,15169,690,4
2912,2020-04-24,Oklahoma,40,3120,188,4
2913,2020-04-24,Oregon,41,2177,86,4
2914,2020-04-24,Pennsylvania,42,40298,1786,4
2915,2020-04-24,Puerto Rico,72,1276,77,4
2916,2020-04-24,Rhode Island,44,6699,202,4
2917,2020-04-24,South Carolina,45,5070,157,4
2918,2020-04-24,South Dakota,46,2040,10,4
2954,2020-04-25,Mississippi,28,5718,221,4
2919,2020-04-24,Tennessee,47,8618,172,4
2920,2020-04-24,Texas,48,23650,625,4
3000,2020-04-26,Iowa,19,5490,118,4
2933,2020-04-25,California,6,42590,1692,4
3002,2020-04-26,Kentucky,21,4074,211,4
3042,2020-04-27,Arkansas,5,3069,51,4
3078,2020-04-27,Oregon,41,2354,92,4
3079,2020-04-27,Pennsylvania,42,43728,1946,4
3080,2020-04-27,Puerto Rico,72,1388,84,4
3081,2020-04-27,Rhode Island,44,7708,233,4
3082,2020-04-27,South Carolina,45,5613,177,4
3083,2020-04-27,South Dakota,46,2246,11,4
3084,2020-04-27,Tennessee,47,9739,184,4
3085,2020-04-27,Texas,48,25963,699,4
3086,2020-04-27,Utah,49,4236,41,4
3087,2020-04-27,Vermont,50,855,46,4
3088,2020-04-27,Virgin Islands,78,59,4,4
3089,2020-04-27,Virginia,51,13534,458,4
3090,2020-04-27,Washington,53,13958,771,4
3091,2020-04-27,West Virginia,54,1078,37,4
3092,2020-04-27,Wisconsin,55,6081,281,4
3093,2020-04-27,Wyoming,56,520,7,4
3094,2020-04-28,Alabama,1,6750,242,4
3095,2020-04-28,Alaska,2,349,7,4
3096,2020-04-28,Arizona,4,6948,297,4
3097,2020-04-28,Arkansas,5,3127,57,4
3098,2020-04-28,California,6,46570,1884,4
3099,2020-04-28,Colorado,8,14239,734,4
3100,2020-04-28,Connecticut,9,26312,2089,4
3047,2020-04-27,District of Columbia,11,3892,185,4
3046,2020-04-27,Delaware,10,4162,125,4
3045,2020-04-27,Connecticut,9,25997,2012,4
3044,2020-04-27,Colorado,8,13804,705,4
3077,2020-04-27,Oklahoma,40,3280,197,4
3076,2020-04-27,Ohio,39,16325,753,4
3075,2020-04-27,Northern Mariana Islands,69,14,2,4
3062,2020-04-27,Michigan,26,38457,3406,4
3050,2020-04-27,Guam,66,1113,6,4
3051,2020-04-27,Hawaii,15,600,16,4
3052,2020-04-27,Idaho,16,1917,58,4
3053,2020-04-27,Illinois,17,45883,1992,4
3054,2020-04-27,Indiana,18,16137,932,4
3055,2020-04-27,Iowa,19,5868,127,4
3056,2020-04-27,Kansas,20,3407,126,4
3057,2020-04-27,Kentucky,21,4146,216,4
3058,2020-04-27,Louisiana,22,27111,1740,4
3059,2020-04-27,Maine,23,1023,51,4
3060,2020-04-27,Maryland,24,19574,945,4
3061,2020-04-27,Massachusetts,25,56462,3003,4
3063,2020-04-27,Minnesota,27,3816,286,4
3074,2020-04-27,North Dakota,38,942,19,4
3064,2020-04-27,Mississippi,28,6094,229,4
3065,2020-04-27,Missouri,29,7171,296,4
3066,2020-04-27,Montana,30,449,14,4
3067,2020-04-27,Nebraska,31,3487,54,4
3048,2020-04-27,Florida,12,32130,1087,4
3068,2020-04-27,Nevada,32,4708,219,4
3069,2020-04-27,New Hampshire,33,1938,60,4
3003,2020-04-26,Louisiana,22,26832,1729,4
3070,2020-04-27,New Jersey,34,111188,6044,4
3071,2020-04-27,New Mexico,35,2825,104,4
3072,2020-04-27,New York,36,296991,22267,4
3073,2020-04-27,North Carolina,37,9035,331,4
3043,2020-04-27,California,6,45208,1800,4
3041,2020-04-27,Arizona,4,6716,277,4
3111,2020-04-28,Kansas,20,3601,127,4
3040,2020-04-27,Alaska,2,343,7,4
3113,2020-04-28,Louisiana,22,27329,1801,4
3114,2020-04-28,Maine,23,1040,51,4
3115,2020-04-28,Maryland,24,20200,1016,4
3116,2020-04-28,Massachusetts,25,58302,3153,4
3021,2020-04-26,Ohio,39,15963,728,4
3020,2020-04-26,Northern Mariana Islands,69,14,2,4
3019,2020-04-26,North Dakota,38,867,17,4
3018,2020-04-26,North Carolina,37,8830,309,4
3017,2020-04-26,New York,36,292914,21804,4
3016,2020-04-26,New Mexico,35,2728,99,4
3015,2020-04-26,New Jersey,34,109038,5938,4
3014,2020-04-26,New Hampshire,33,1864,60,4
3013,2020-04-26,Nevada,32,4638,206,4
3012,2020-04-26,Nebraska,31,3126,54,4
3117,2020-04-28,Michigan,26,39469,3566,4
3118,2020-04-28,Minnesota,27,4181,301,4
3119,2020-04-28,Mississippi,28,6342,239,4
3120,2020-04-28,Missouri,29,7306,324,4
3121,2020-04-28,Montana,30,451,15,4
3011,2020-04-26,Montana,30,448,14,4
3010,2020-04-26,Missouri,29,6997,282,4
3009,2020-04-26,Mississippi,28,5911,227,4
3008,2020-04-26,Minnesota,27,3602,272,4
3007,2020-04-26,Michigan,26,38003,3314,4
3006,2020-04-26,Massachusetts,25,54938,2899,4
3005,2020-04-26,Maryland,24,18664,910,4
3004,2020-04-26,Maine,23,1015,50,4
3112,2020-04-28,Kentucky,21,4375,231,4
3049,2020-04-27,Georgia,13,23229,981,4
3110,2020-04-28,Iowa,19,6376,136,4
3027,2020-04-26,South Carolina,45,5490,174,4
3039,2020-04-27,Alabama,1,6539,228,4
3038,2020-04-26,Wyoming,56,502,7,4
3037,2020-04-26,Wisconsin,55,5911,274,4
3036,2020-04-26,West Virginia,54,1054,34,4
3035,2020-04-26,Washington,53,13744,757,4
3034,2020-04-26,Virginia,51,12969,448,4
3033,2020-04-26,Virgin Islands,78,59,4,4
3032,2020-04-26,Vermont,50,851,45,4
3031,2020-04-26,Utah,49,4123,41,4
3030,2020-04-26,Texas,48,25209,676,4
3029,2020-04-26,Tennessee,47,9435,182,4
3028,2020-04-26,South Dakota,46,2213,11,4
3026,2020-04-26,Rhode Island,44,7439,226,4
3109,2020-04-28,Indiana,18,16783,992,4
3025,2020-04-26,Puerto Rico,72,1371,84,4
3024,2020-04-26,Pennsylvania,42,42709,1871,4
3023,2020-04-26,Oregon,41,2311,91,4
3101,2020-04-28,Delaware,10,4575,137,4
3102,2020-04-28,District of Columbia,11,3994,190,4
3103,2020-04-28,Florida,12,32838,1170,4
3104,2020-04-28,Georgia,13,23607,1022,4
3105,2020-04-28,Guam,66,1114,6,4
3022,2020-04-26,Oklahoma,40,3253,195,4
3106,2020-04-28,Hawaii,15,602,16,4
3107,2020-04-28,Idaho,16,1952,60,4
3108,2020-04-28,Illinois,17,48102,2132,4
